IID,type,cp_pgs.background,cp_pgs.HAQER,cp_pgs.HAQER_SNPs_with_no_archaic_missingness,PC1,PC2,PC3,PC4,PC5,cp_pgs.HAQER_resid,cp_pgs.background_resid,cp_pgs.HAQER_SNPs_with_no_archaic_missingness_resid
NA11932,1000 Genomes,-1.53176,1.2314923097243085,-0.39637968697405324,1.4545495760532998,-19.556459823493082,-13.406091296211194,-25.157869843082327,-0.49301943307475454,0.9821580499949591,1.2779857608540663,-0.5155797081760206
NA11933,1000 Genomes,-3.36749,-1.4921448380475015,-0.8196351151657287,2.2269259309878136,-18.524161563208583,-1.5934321300903311,-17.887025271247627,-22.8776314667741,-1.764782031861286,0.5245730976660385,-1.0149298755983638
NA11992,1000 Genomes,-3.55039,0.7592683527642722,-0.03229594966020558,4.808165302250244,-15.430473320360635,-0.7826524634297004,2.705308728351446,-20.122122337538954,0.6627454957064561,0.5726533286648127,-0.1523318976584359
NA11994,1000 Genomes,-7.06961,-0.3477078485460331,-0.9882582670388828,-0.13814846464323283,-22.571846239674564,-8.24612447474905,-5.9878364203878185,-16.238423422739423,-0.5411319512947464,-1.106056053963629,-1.1200061462623323
NA11995,1000 Genomes,-1.98761,2.438463048825312,1.1559880064928938,-1.7974541883384358,-21.005407504847344,-5.893865677958275,-24.97802895063238,-11.507175403947434,2.201670181264878,1.0532203595221437,0.9630024170057001
NA12003,1000 Genomes,-5.79643,1.161724069283623,0.0883108301071702,-11.637680735962391,-20.746896579310842,-7.965067940546083,-17.089189536239562,-0.6089307619244498,0.9935581779039909,-0.5955347376919654,0.01654118647605717
NA12004,1000 Genomes,-6.2244,0.5680003072379617,0.3785107894670088,2.3763610583812214,-15.264813664915044,-0.9716265104019443,-1.7823820305743612,8.293376559989394,0.5487465779965573,-0.6425315267232613,0.42394833063357956
NA12005,1000 Genomes,-5.33507,0.8202164605356095,-0.5043761063904165,-1.6298364811408654,-22.70346118503503,-7.548542698674668,-0.05952678815775987,3.307904118320771,0.7575471145551183,-0.34761118594381873,-0.49359749315273527
NA12006,1000 Genomes,-6.83518,-0.8910874825464272,0.24998211665861228,-1.7040320290311464,-19.05930368057517,-8.272088390768342,-3.427882517804423,-15.969491113351978,-1.069280682133952,-0.9427265802096997,0.11062750515125708
NA12043,1000 Genomes,0.53775,1.188184467291667,0.5411521037377593,-0.07321188706259489,-22.208934734050988,-6.9913037450610895,-13.957287703990263,4.041150998825654,1.05063194672858,2.172268577001597,0.4916268728130699
NA12044,1000 Genomes,-4.15148,-1.1690703155522828,0.24464696420241475,-0.9545630826071956,-24.166569285862654,-3.095408931116501,-19.471763323386586,-12.538502086107327,-1.421301173197379,0.07950467452649257,0.08527684907694935
NA12045,1000 Genomes,-6.93597,1.1716343307098567,2.1030584031112416,1.281017249751323,-19.919068435869576,-11.454075977401777,-4.991056874520599,-7.032642449834523,1.0291889236515843,-1.0063876673677012,1.9686449461113404
NA12046,1000 Genomes,-6.22293,-0.5997257966151562,0.6244128163117522,-5.357241010609519,-16.69827798321888,-8.463785733635689,-18.997554458843545,-12.284984144025012,-0.8498182836620869,-0.7097524082272146,0.45562130869179157
NA12058,1000 Genomes,-4.73825,-0.04663410641705302,1.3351197919918918,-1.4106880761736171,-25.578837014308238,-1.9382061399744988,-2.7253545005812234,-4.150517454707821,-0.14485516590332767,-0.1414125458813489,1.2694659175118637
NA12144,1000 Genomes,-3.0755500000000002,-0.4327378915831183,-0.5869901338182035,3.780811358246048,-8.719426767292966,-12.086579321502409,-1.447310463057144,-10.206022578540757,-0.576292422714835,0.870459700210751,-0.6748815564883351
NA12154,1000 Genomes,-4.20631,3.0567642592080326,2.557839732180448,-3.056093108694862,-23.350377432172277,-7.97643664233117,-2.107521014780127,-21.871434370991434,2.9180796397346853,0.1517405355031474,2.3401087216758083
NA12155,1000 Genomes,-4.506,0.6387595738212702,0.6392865746744848,0.12575895340625273,-21.919067180549494,8.644352405426181,-19.25882220269483,-16.256539748074943,0.4574608145317595,-0.054181356209312526,0.4879027893058722
NA12156,1000 Genomes,-5.58333,-0.023642299908190858,1.0455665177782587,0.5838814873754172,-23.632423491331565,2.17810514608601,0.41832272867676595,-19.35220933684439,-0.1385639822128837,-0.4583572085979622,0.9093079567423455
NA12234,1000 Genomes,-5.05483,-0.2830929440469893,-1.4931576949390366,0.7292063241358426,-20.38843398962161,-8.672517467788133,-3.2986629016730067,3.9591200877471304,-0.3827171258950095,-0.19966083082710517,-1.4746581926432212
NA12249,1000 Genomes,-6.20364,0.5542250438554966,0.9526055280111797,-11.123394998346896,-18.439386593799206,-8.781935619377597,-14.869451748526865,-13.84786926178639,0.34061130985792293,-0.7153637876151627,0.7847124194967666
NA12272,1000 Genomes,-3.07593,0.04434209347577236,-0.20091910153335976,2.348479424701733,-18.619742862808106,-2.8828643917923764,-14.552702084653546,-12.449820520960655,-0.15254817961361108,0.6559526422083058,-0.3325857573877528
NA12273,1000 Genomes,-4.79335,0.08834365420825002,-0.7404161847555221,2.6789503961396193,-10.988482669146276,-10.796360097668652,-8.27742213959686,9.716218319967123,-0.01157698396614871,0.035147469244789675,-0.714778689986309
NA12275,1000 Genomes,-2.60455,-0.5720761672359642,0.025582370925210773,-1.180917403345249,-16.77320925977232,-0.5903334674847575,8.157346675928098,-1.108274816875171,-0.5801850107647634,0.9623164606237153,0.05276698714282091
NA12282,1000 Genomes,-4.051130000000001,1.9754556349916728,-0.0977728207135396,3.335456349941293,-10.71483497223636,-14.220301796877216,-9.907446549989928,-5.454821944633612,1.8204175385433823,0.37810909669217635,-0.2001800249269609
NA12283,1000 Genomes,-6.25798,0.10112789144809156,-0.5426922013031082,3.249513668175535,-19.094682307860012,-7.034872902826826,-0.24799469646099048,-3.187977007617176,0.006780824558044561,-0.6868005773735814,-0.5743893883698147
NA12286,1000 Genomes,-4.6412700000000005,-0.9104124923275829,0.38416928449630927,-3.6054141668619284,-5.328238859182219,-11.861055522249453,1.2887873689098925,-7.664166351042659,-1.022860956669223,0.2362112345884402,0.31583407448767625
NA12287,1000 Genomes,-4.70572,0.6092269947710938,1.253637463569965,1.9354588756852846,-15.989742329499702,-5.633398283231955,-3.5074485217454003,1.349735790865615,0.5316020080898042,0.017237510507805077,1.2164861792804713
NA12340,1000 Genomes,-6.26213,1.7370147450764897,1.9339502373784334,-0.9331133791586252,-21.04793013411346,-7.948185886485964,-17.51983706756433,-14.739209971679102,1.5133444318192868,-0.7793403711504368,1.7228671306034538
NA12341,1000 Genomes,-1.5942100000000001,-1.8232466722979697,-2.881914046415924,-1.4186559270521877,-16.967617999257037,-4.622581603815712,-7.063589799067242,0.5101697887574493,-1.955730058282869,1.3443754299219068,-2.854472005112236
NA12342,1000 Genomes,-2.38479,-0.2686239623646881,-0.6393716306608707,-2.058039578130562,-22.508371921263056,-9.227668471072278,-19.668357438758342,-25.197468033532783,-0.5813171378241138,0.8966092536164137,-0.8830378446244307
NA12347,1000 Genomes,-1.7675300000000003,2.2656280895517957,0.8116281661383221,-6.378383770968471,-22.197396202051422,-8.331016580365965,-19.81497205981859,-5.798637926156987,2.0696083279891644,1.145279811796248,0.6754131376728341
NA12348,1000 Genomes,-4.0497000000000005,1.317513378904017,1.3415866434539494,-1.3807896052160005,-19.977101296411803,-6.668028851776187,-7.471572541988644,1.7100974399369993,1.2188129029516412,0.22596144330188714,1.2882810977474508
NA12383,1000 Genomes,-4.97269,-0.25484869898222323,-1.4090886259322866,3.6658402024616645,-15.310663800446811,-14.812441874134612,-22.47417082798493,5.504233104042174,-0.4886311815174839,-0.15357599188004054,-1.464263480483502
NA12399,1000 Genomes,-5.40208,0.5870280091763304,0.7516481188277372,-0.18439470905902164,-24.381944938650747,-2.134727093497307,-10.45257628261794,-4.8681106121996525,0.4480461180146223,-0.4424412869764304,0.6654038515077944
NA12400,1000 Genomes,-8.41872,-0.956594310573832,-0.5338002805427791,2.4661788816846033,-18.808794063924726,-2.230046105439536,-11.388907061343208,6.6267847608060935,-1.074669733589933,-1.6900466423521168,-0.5221063610346435
NA12413,1000 Genomes,-3.90979,-0.5070648522798711,-0.04054118527432913,5.142671016046069,-10.060981160923548,-5.676885943941403,-11.647381638468003,7.32177033422799,-0.621993259114648,0.4191631702144445,-0.03991368449914204
NA12414,1000 Genomes,-2.4558,-1.98270277864607,-2.3272198622579263,-2.366915306655085,-23.605296868045176,-2.5760989532680285,-6.037120978706279,-12.074194214245109,-2.158411300433392,0.8805304060074258,-2.3875786014664464
NA12489,1000 Genomes,-6.06845,-0.4555314928634559,-0.49952596779387326,-0.6937068464676219,-25.205721584667476,-9.647498346137374,-9.413278365449155,3.120251184390122,-0.6092122357464178,-0.7388598248694602,-0.5314665798388492
NA12546,1000 Genomes,-3.5906700000000003,2.3565051868303586,1.009028807017633,0.3123340846754549,-17.479634723350514,-12.769180172520679,-0.3283690282831821,-6.090069521161407,2.2619097591633515,0.5116962809236756,0.9155934158472041
NA12716,1000 Genomes,-3.1403700000000003,-0.6266817076945119,1.0329561574272463,-5.893770829225084,-22.569611650649612,-6.476755578779456,-16.62833739379378,-2.784949612300119,-0.8265464532786129,0.5469507381854122,0.9281742996100621
NA12717,1000 Genomes,-1.9655300000000002,-0.5652380868518629,0.20697755443592877,-0.9659924936431152,-18.12842887603048,-1.9881333953741764,-3.6344039396461882,-16.389894091093996,-0.7114830341217375,1.1914352132487531,0.08535566694786069
NA12718,1000 Genomes,-5.92101,0.1933924253263273,0.4380058229179395,-1.39600480556848,-17.02727773643426,-3.6630697193880213,-10.508081145133144,3.9685209666246846,0.0865878810448069,-0.5672591464334599,0.4184523549161821
NA12748,1000 Genomes,-3.4662,-0.842229893715095,-1.220579905813305,-2.880750627987415,-25.387944704040994,-10.280674767141031,-12.394634995914867,-4.283954192320481,-1.0491499137841822,0.390081211691281,-1.2976027601997255
NA12749,1000 Genomes,-4.16011,-1.5234612641544,-0.1755367095447834,1.7422158932681255,-21.48382836242539,-3.8953052977574276,-12.510792821688353,-0.9643650271377183,-1.6964455543676862,0.136830836547587,-0.2310101786099895
NA12750,1000 Genomes,-5.40916,0.2933869631170254,0.5721929907556363,2.548738586630129,-16.688892318193066,-9.000246923235949,-15.447117346426175,-6.527709372543774,0.09130648706710853,-0.3352372954471716,0.44392984635723853
NA12751,1000 Genomes,-3.35106,0.2665301546519322,-0.31877746942936097,-3.408575684509899,-24.830488888018074,-5.86917481914489,-8.776613605006409,-13.79429194231575,0.08411615650834914,0.46524543778570254,-0.4472263692193152
NA12760,1000 Genomes,-2.63191,-1.505523690972917,-2.333686713719984,0.9612726450980781,-17.975866593058743,-17.337471928988514,-12.862937734798052,-12.158038722145793,-1.7786190906802766,0.88684314696615,-2.4631092797445016
NA12761,1000 Genomes,-4.22348,-0.2193699630763066,0.3190157560160781,-1.5722073746044782,-22.49477542818342,-4.147954990675059,-10.823822381692231,-15.923551589891748,-0.4191950165951169,0.11200553773212632,0.16387907454322287
NA12762,1000 Genomes,-5.46544,0.571369796122881,0.282801387828555,0.2131715539367155,-19.625491453938398,-9.114056917748716,-13.835021893423221,-1.1759897468803386,0.39995016953448315,-0.40503872834145993,0.1995867899760014
NA12763,1000 Genomes,-5.09147,-1.7062064848541498,-0.4686467520625478,-1.000598421581714,-13.972241299097634,-5.814720428574143,-10.677093339432036,-16.03320858611598,-1.9222710903488731,-0.13615729262911014,-0.6074458222996723
NA12775,1000 Genomes,-3.92414,1.3570553219946895,0.05468320250447023,-1.4717192049189765,-20.543207778859646,-6.380472168530166,-1.8156046663034748,2.8831135406755903,1.2985235844108052,0.2934375863400568,0.052156203757832434
NA12776,1000 Genomes,-3.70592,-0.43581007262525073,-0.64939525042706,-7.220580042767042,-23.751820646922884,-7.564949583096797,-9.06962811157892,-2.966175228164477,-0.5931051357799163,0.312661535583883,-0.7023439400428886
NA12777,1000 Genomes,-4.18124,0.31499133302621496,0.018792176890050118,-0.7977260610657682,-24.203574741796565,-5.464326061022999,-14.700253092976237,2.1440255147840905,0.15753961386905405,0.07455918237630979,-0.0322137224496206
NA12778,1000 Genomes,-6.73785,-1.259154591916747,-1.0996497834728265,-0.5808265029613948,-21.66530030149831,-0.031301822619777306,-8.9828700553076,-10.842962583856165,-1.424260731204997,-0.9778485513975976,-1.1762313454329545
NA12812,1000 Genomes,-4.63163,-0.813985648650329,-0.8185034161598683,-1.0178288324987947,-20.916226130174543,-8.480696870230197,-11.314114164124819,-3.134187972777661,-0.9956943688195856,-0.05006482842535203,-0.8837113352074409
NA12813,1000 Genomes,-3.1213,0.8336944160752873,2.6931585990240055,3.038440240133919,-18.781575562921823,-6.784709780198724,-6.037049231047954,-6.209728995346638,0.7050662275563568,0.6685875543435668,2.5640698389080803
NA12814,1000 Genomes,-0.23220000000000018,0.538170420344998,0.895697235145072,-2.0093548273836537,-21.063231897957692,-11.204136478505635,-4.768959942990991,-2.8692496453493934,0.4052506206192146,1.9006522026310564,0.8146686938238062
NA12815,1000 Genomes,-4.6284600000000005,-0.6629532645145274,-1.054866837098077,-3.2188455736231,-22.099241759847654,-8.148771075646053,-23.891549573453997,-14.704061333965338,-0.9615193274362523,-0.1086348453890267,-1.2312579831027803
NA12827,1000 Genomes,-2.9654200000000004,-1.6961971208136537,-1.1095117319524643,-1.9476915782377247,-25.816518890982348,-0.7466659148493917,-1.963114767031484,2.535762588490872,-1.7832929359283756,0.6243490879122029,-1.0796695093115152
NA12828,1000 Genomes,-6.0669900000000005,-0.33036489105012407,-0.6278929693157183,0.31668100561905094,-17.152014237569983,-2.543644377385348,-11.14470924254917,-3.761096316113129,-0.4739567914395189,-0.6277086401974321,-0.6788334396548809
NA12829,1000 Genomes,-9.13546,-0.03632743453377001,-0.05686998521602484,2.6848231433881726,-15.220695897185049,-4.471093873265922,-3.675938952237175,-11.469690150709487,-0.16640702261470044,-1.8973952560322414,-0.15065968810012628
NA12830,1000 Genomes,-9.99869,-1.1281409358619376,-0.08548580293563011,2.031385557794262,-15.669831348257171,-10.490972121005159,-14.760865980987157,-9.367740231410744,-1.3623958349584664,-2.319717758108585,-0.22123919244978452
NA12842,1000 Genomes,-6.05001,-2.4207363336856003,-2.8667169454800887,0.22272025456240918,-23.205463436124102,-8.878536108189103,-10.800171595680792,-0.11451031705272775,-2.6178112249811716,-0.7034112190669993,-2.8774750306705736
NA12843,1000 Genomes,-4.76116,-1.6846021149449601,-1.0716806508994268,-5.660664645615547,-21.55487448861613,-5.42762209988576,-16.121664234483628,7.312176132379524,-1.8527797279084992,-0.15581326906634443,-1.0658424434182132
NA12872,1000 Genomes,-4.15027,1.4021470114840526,0.08038893706614954,-0.4617167001938187,-22.33403666840994,0.25577728153607343,-14.680290561636564,8.306592453676592,1.312955331884808,0.10172693101632438,0.08851497927192283
NA12873,1000 Genomes,-3.42182,2.021637453237922,1.898382554337116,-0.35957689864753506,-17.65290221988915,1.6213661979352796,-4.5233782975842285,-6.779546360245303,1.9607904492535897,0.5439060075181195,1.8170017426647413
NA12874,1000 Genomes,-5.19222,-0.9436118681054658,-1.36689242014236,0.8619445196480137,-22.82999601810981,-4.624045830060743,-16.64055203179538,8.84245247943789,-1.1015164265677322,-0.36072543444348776,-1.3527692025571905
NA12878,1000 Genomes,-3.0008,0.993844240723224,0.19275048121940186,-2.7231498029410632,-22.97926542188829,-3.259114165699006,1.1803676385209885,4.347411281216934,0.9654833608630687,0.6651478985858392,0.2163688198478494
NA12889,1000 Genomes,-2.86911,0.15444509792122885,0.5877134342645748,3.0298370938115187,-10.261257634832669,-10.699563037377036,-21.05869536798848,-11.317095373636175,-0.1002959755885317,0.8569472059116201,0.4091260702769137
NA12890,1000 Genomes,-5.21195,-0.8591764407539547,-0.874603352593219,-1.23465638882948,-25.623736600607195,-7.224442411185493,-14.135201129011802,-11.948694050481892,-1.0931358287844215,-0.37914169026956807,-1.0060605641360425
NA20502,1000 Genomes,-7.63374,-0.6156813175113925,1.2072378043297007,28.548602880356974,22.431631961412226,-19.255550333431827,5.10709241889898,-14.60282239270797,-0.7417429018132923,-0.5867566335408554,1.0598228475671798
NA20503,1000 Genomes,-6.02843,1.803809907089305,0.30220194221472807,24.97633251353329,19.75049481979856,-19.242364732833146,2.2514016456401533,11.14046813462118,1.7906055159723566,0.03433425373287079,0.3316168665970666
NA20504,1000 Genomes,-4.82486,-0.04237269400377254,0.29444172046025885,25.91385015222464,17.28437715813463,-19.34465168141424,-6.27362044985321,4.472758506295208,-0.16480400420971905,0.4972465543538193,0.24820963849881827
NA20505,1000 Genomes,-6.9766200000000005,-0.09261771943477749,-0.10423967217559742,25.747433565181,20.57798005287756,-24.053916000589176,6.828745364491618,-13.671524628744095,-0.2200044459934437,-0.3169748202486239,-0.22995859016247278
