sample.ID,population,population_description,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20
HG01704,1000 Genomes,Iberian populations in Spain,45.98641458295695,22.591125946944395,32.60398358646726,1.504251324586957,5.291748232129057,-5.483631182821795,2.131164110159548,12.205374068189332,-35.692254147505075,-11.806974749831717,18.700733689050974,17.201614042922145,-29.143861608422483,-6.075450123017094,45.71582054721422,47.34489983610033,5.531717694696178,-17.598397018244434,0.19927865629013988,-63.11974900127033
HG01705,1000 Genomes,Iberian populations in Spain,45.89318208450519,16.96876257851099,42.016468888056984,15.01334510178723,-1.4655576124312435,14.213637109799516,-10.044053331138496,36.46931869619128,-20.77407996697458,-49.05776000660324,47.46718696435583,50.81678299302558,29.151683012541074,15.88751354064414,-0.4631289867021206,21.68882187122218,-10.692544378603163,25.201868999449427,-21.539452365341326,4.5689435698060326
HG01707,1000 Genomes,Iberian populations in Spain,41.634621621620234,12.209004926876599,36.49903222719743,0.1891268930477862,19.152686132219724,9.592841309348684,-12.286016208720765,13.550289663291581,-21.800808124479566,8.913827459466098,25.126700870614208,55.01074911913637,25.68590708367562,-14.855765312516835,45.93526119167099,8.309966203910445,5.010500745090166,-5.143941970205138,-25.046700796857166,15.338086175416416
HG01708,1000 Genomes,Iberian populations in Spain,40.19924453782779,11.260424079562865,36.25532488323728,-5.174657031429308,-16.747480551322905,1.418740204695282,29.935365683775764,11.432825760309473,-29.100309856340683,-8.892576471596014,23.809342060930344,34.85360126675032,30.35206897532323,-4.396477447771017,-31.18415506973432,46.64678480828166,1.1141550624928793,-61.25868568559846,-10.232475400815192,31.18113985896679
HG01709,1000 Genomes,Iberian populations in Spain,47.32694149790339,18.823076565393556,51.55869110218895,-3.537866777126949,11.95483755049901,23.71577252480626,11.367660013213237,-3.9241054648767872,-8.920250287312307,12.579720208013969,34.41008894887448,21.010466903336614,-18.778341462812197,-25.695417874437045,47.67364878312041,-17.85330736870821,31.099825971577935,12.562580145930639,-41.01413328024557,1.6618882116077762
HG01710,1000 Genomes,Iberian populations in Spain,43.91745839609613,12.706685707973536,41.04020231424668,4.8780597024392405,7.749634947798492,-5.054631655211744,0.5058387565198191,32.12602401336781,-29.250829058909233,-28.03720824042295,19.08037484344406,67.7775072496999,67.67788879522527,-47.60762779613748,31.239934468884343,5.826850355213096,55.382688241381196,54.474502224053666,-13.329789303632118,-13.46978808118847
HG01746,1000 Genomes,Iberian populations in Spain,44.2108366794803,7.827806728128625,66.20411565743548,-6.5089996720079695,7.538411938205862,20.327025901918674,14.725635700461877,8.09540216410044,11.570287000921548,7.432716640340391,-15.419991453382092,-59.5055886973838,-16.89742917979334,42.17742409325006,-10.00612578059565,15.323968665897006,17.82367594567212,-4.154573115770914,14.083714984805505,-8.329624888821304
HG01747,1000 Genomes,Iberian populations in Spain,45.217696058719355,13.65870850449269,81.29943643919205,6.341537493093337,14.079413562622555,-2.4422735220231586,32.638321881896914,-12.034137745444978,21.38074955780517,17.981758751891,-25.605896985719426,32.013004241397084,-18.264429159314396,-14.900387703626905,12.179835944703521,-20.967429122227294,-12.95715476447966,-9.64040084294525,-32.97730546796168,-8.705647169990355
HG01756,1000 Genomes,Iberian populations in Spain,49.60995787380538,16.05963621959606,72.81485668027786,13.878566312055522,8.389358154585919,-26.081796190188136,1.3512453535632116,-19.896399655774157,10.195374773954647,18.617541848866857,32.86054111614876,3.4189175667400074,-44.59238110078405,-66.75039731381372,-23.86300433551983,21.804776670374743,25.557221949385344,-58.8246991490662,56.00810722055633,-14.403068334418249
HG01757,1000 Genomes,Iberian populations in Spain,50.732908395835544,29.211133132896205,60.28575520619321,15.474754537845806,0.23932445540651331,-1.654653002459817,-1.6431582457416862,-14.822751551291265,-4.480557607291268,-9.863055756735276,63.69719766825964,-8.274570552540952,-65.8504654207977,-70.72387786818904,15.953395200363818,1.7188180549572942,-0.33087948263869515,55.95788346950799,31.742669414483707,41.804491173103585
HG01761,1000 Genomes,Iberian populations in Spain,46.91235160177925,10.78942855715506,61.05280506191613,2.5613450082273053,-8.88180394341478,2.688630105681307,23.9807701137063,-44.40136713070074,2.21839946576436,-26.03007432481454,1.027826061112542,-20.879097322102293,-25.205598396549007,24.721662128582615,-6.572387138340907,3.1294559599895035,11.439356480884554,-5.304451821004416,8.23870803401223,-36.3465446120375
HG01762,1000 Genomes,Iberian populations in Spain,40.74661026977985,3.3250224084681386,56.420121722305595,3.050607666094016,-5.81363239461928,-10.845144187155771,-2.047269335844913,-29.82074505635972,-34.893021204967354,-12.39123779738305,66.73167155136186,-22.78077168224467,78.55230306984481,-19.98416064689616,11.942225436788696,138.507060223487,17.20839337437498,-121.89257938495825,-28.940283066847492,-37.86113230221677
HG01765,1000 Genomes,Iberian populations in Spain,45.439083402968556,15.087868757817134,73.05477217091651,12.548632547052055,-8.287288014609496,8.052891169344845,-38.313885446492094,49.59157433074224,-16.229759471563803,-42.605170533934015,-30.96712905008493,1.777543470775082,-56.7853731320733,-93.19502312361502,-15.122590351457367,100.54454530786823,41.112879360375445,82.47339456541135,83.73559411450194,40.65001492207259
HG01766,1000 Genomes,Iberian populations in Spain,52.12455780079226,22.817720101411005,77.08780341204505,6.0869730302856135,-16.80235675475118,17.824913414229272,-17.352536420867946,85.4014261838701,-40.140998922745865,-40.13235288883261,-28.73977303218144,62.436537130115326,-95.61883297019256,-136.04188111832266,43.07629453217856,106.92273930755553,59.9080566244363,112.7357226805795,124.7170795982946,18.91379638865444
HG01767,1000 Genomes,Iberian populations in Spain,48.78845641983055,29.772559841919804,67.25735468415091,1.493396466636424,11.224781723341403,12.353442666161223,17.282577704447245,-11.278917599645697,-4.307325657078471,-14.280570321734334,25.127541449942935,-39.737624937250004,-5.357509476850515,27.944660734014843,26.847941142183213,8.820644934042427,-16.9331990216297,93.69035363761718,-2.1349335767331334,-32.78291842566954
HG01768,1000 Genomes,Iberian populations in Spain,46.73723072498519,17.47395193954799,62.168521178316574,7.260491721711087,4.758180760947329,13.252719386242621,8.326304886245993,24.09829615526151,-12.288595616856306,-32.399699753613596,-24.43816417095281,-25.711556479674023,19.909264601295668,-1.2674706550673411,11.363017165439636,23.091602700669586,14.645438852981961,13.531672743784174,32.19642802223623,-36.38646089764637
HG01770,1000 Genomes,Iberian populations in Spain,46.27716488509343,11.927703955294202,74.25277926455968,13.425998934024145,20.693673880260945,10.447847971678284,6.78244021288756,-3.8812395234321198,19.549247900289142,16.676111827180794,30.12824579108012,-6.237442851306057,26.298139109077674,-52.775384506546,2.061851284534302,-66.30138559430968,59.779964990407066,1.965971367016419,-1.2436247216396907,-1.491596275571187
HG01771,1000 Genomes,Iberian populations in Spain,45.0181209277162,13.071325496414882,76.87105221094747,3.4192795578332555,-3.49968960351879,8.9728137260895,-23.522734057417686,3.4440266297262525,24.16064314059326,-10.877478287777334,-15.612726814833065,-34.901256022301204,-1.7510892006955443,22.655214462043702,-44.27675748050652,-24.36104032909423,-38.879656220723774,-78.4727169903706,5.975958109288687,-24.938629250584537
HG01773,1000 Genomes,Iberian populations in Spain,44.35769157197519,9.84920556584931,59.77005508962237,4.6199904423746005,-7.939379374073665,10.314858830451888,-5.294764595052488,-9.166145207838754,26.786843159762956,-21.768734368792575,-20.308043182263265,-36.50775745919274,-13.315194560751928,-20.67098978948243,-43.98498847324916,18.333441214603585,5.446981706441075,3.095935603533942,-8.29185293457195,45.603970326491954
HG01775,1000 Genomes,Iberian populations in Spain,41.077901252127674,4.439335205244366,56.376319552329676,6.953739317183095,-1.677559797738349,9.541425198387318,1.7465009374097593,5.225523921425362,-25.8979897527478,22.542417294333188,-25.654239573596016,22.51087539886898,-2.6043593583405724,-13.551719075150155,-25.598113224503315,-67.17572180157768,4.588990541167202,-9.889968690342794,-11.436130871218202,6.59011914631657
HG01776,1000 Genomes,Iberian populations in Spain,40.624148521109205,6.438732885939459,73.00269379133431,12.112527725971859,-7.2330356070095085,-1.9404464744785155,8.762767103225706,-2.9412663065752356,7.78354553232617,-4.047494142747332,-15.772715124709647,20.94209199044553,-20.04956564227883,19.959577602294118,5.596485517102366,-3.331142611918305,-2.2547207519272914,-0.4723911288166186,1.929256222322819,-3.7059431927092388
HG01777,1000 Genomes,Iberian populations in Spain,42.52574618809022,9.040322919843913,60.71378626003552,15.283553903904915,-11.070112794223913,-18.458476377179213,-5.798943182541926,3.5559839555070702,8.57677278572468,1.2598005462982709,-3.174808041595653,2.853340757803118,27.889449688296136,-15.796139046213142,-41.72117351310417,14.415959133340435,21.70203212723856,25.98285739543878,18.277391606228335,13.98099945448333
HG01779,1000 Genomes,Iberian populations in Spain,42.53958195774789,5.00448604594446,61.07772606609055,-3.674953512892745,-6.752276667757927,-15.730457070405475,8.159491957232158,13.797103284347532,22.024926848183078,-17.82927459633438,7.779625590413317,-0.3669307234817357,86.3661306127977,52.60783771903423,-15.136847594132016,34.82364593797132,55.83805321807486,13.813571545246873,-27.541760509378673,24.240157275315592
HG01781,1000 Genomes,Iberian populations in Spain,43.62137732096427,10.587018515698503,59.46800479160963,4.276215595145877,-33.421828019157324,4.693825857501119,5.494784416923973,30.019831901294754,0.03316885070441813,9.567911585755631,4.019645035166636,-18.138646114587676,59.375560658114566,-31.299981552858213,-31.740202189546693,5.128493716262459,1.7374969246758813,-30.97539785190634,-3.867146080548301,14.7631904948567
HG01783,1000 Genomes,Iberian populations in Spain,46.47382607298374,18.760580415960153,55.223183857932185,20.649869351301433,1.458481433544278,-9.877450939426058,15.146368633695957,-3.736774928955818,-10.41825576171461,-16.335488611459805,18.90300608613182,0.3303265114662388,28.106581431211534,10.557423188307325,24.342256971051437,66.92077382764094,94.00099898878412,36.41595641204176,5.9216030641333,18.515625122682852
HG01784,1000 Genomes,Iberian populations in Spain,49.018112056493536,13.056440300839517,59.2918924496885,7.885167902684378,8.39459022438015,-12.260007669813657,-10.737725630324027,-1.0557162613613225,2.4812963413215576,-7.200124299807667,18.110039288087684,13.73076828440442,67.88502995461657,4.730671006721489,-22.857576286425793,33.05387890883825,116.62876776285427,50.41014995449022,17.887134099057736,-53.28088061999089
HG01785,1000 Genomes,Iberian populations in Spain,35.217832723822916,2.831692389693712,39.133995097393026,12.196433239218443,-19.274393222474032,-3.2067764732268493,0.7061845174578386,8.547694808886469,-13.803146971340453,-19.858892039005315,19.50120424105952,-9.996835405667355,35.34090949269544,20.503949211688337,-7.419365176293202,-13.227439615889375,8.453701361467534,-1.2015915197367717,-12.12965876726399,-12.444915307073753
HG01786,1000 Genomes,Iberian populations in Spain,39.78974023201575,7.570014876167317,47.26275232724682,2.6999825104631836,-21.174528167517153,1.8305119381993367,-9.155727197589293,4.112671297847701,0.023261750115477247,-0.3450499319012099,17.501828515805695,-29.601439681807484,-0.16576445233463522,21.497018931805055,10.015417583956008,21.817644975271538,-39.486249926743994,7.880199340114704,-5.145497658808891,29.89724992110632
HG01789,1000 Genomes,British in England and Scotland,4.963929593334963,-50.09278771064933,1.8599159836658252,-18.542706533285845,-11.517265046355172,1.4323427881409152,-29.9384356014023,-25.660844567771672,-8.49201484597656,-13.582599766647693,9.89794597480918,0.06310196527927298,20.499777504271638,-14.994809313395681,-3.0317244011128817,9.81459195401537,-13.487215005023913,14.594225289060766,-18.91535930209605,80.93958486993441
HG01790,1000 Genomes,British in England and Scotland,5.50413248743808,-45.71698236265361,-8.805046118832285,-8.46489378816011,12.136004760770419,3.009662065641405,5.123938271190999,-6.189840393259103,-23.28269983522887,-15.304320166169695,-7.874701629470208,-34.78484418034364,-31.829276751494284,-5.218493629910611,15.693256580310257,-8.422398129775829,-2.428874448110712,-36.02571198945507,4.623968721750794,-17.339268441444013
HG01791,1000 Genomes,British in England and Scotland,4.854599402532666,-44.282304360499005,-9.589858679423267,-6.17139698318848,-3.4761370477197753,-5.4441824596861705,-0.33334949744305953,22.708878343460757,11.569578677892782,6.984695678096612,-27.106290441997892,-29.509771327162078,-30.806859420266345,35.87598983398687,4.844277691076514,-18.829671015628477,-4.582793021171921,-9.146482266303314,29.265717850768258,-16.735265189650672
HG02215,1000 Genomes,British in England and Scotland,-0.8411919935942116,-51.395254622635854,-7.565576794735475,-24.984546365629058,16.78765584020213,7.070747089609752,-10.846863779773775,-1.4954987458816074,-21.45606177243268,-23.270384943078522,-17.42901979130829,-45.52239777753025,23.653101930170923,14.664431504512837,-23.746554657745385,31.680600246994,-64.53482209778126,76.75829444910258,-35.33328652495909,-41.58029886861623
HG02219,1000 Genomes,Iberian populations in Spain,43.735493133896306,8.08842569799227,40.75682095525049,9.326854908239504,3.024121555130798,19.755171239842472,12.71764836711887,-49.87114446160961,-16.002429756505784,10.603893718539046,25.804727581551596,8.358206271511824,19.014464545746392,-33.36383288521441,-19.043757151807746,-11.318082471509882,13.840496498146408,23.623391476541077,-30.565816735002343,21.21590851345888
HG02220,1000 Genomes,Iberian populations in Spain,39.864507707731185,12.36792653062471,32.55124308608628,0.027017304375612155,-11.597050258383577,-33.411055533776924,-6.128054406237344,-22.38558560761872,-17.91062494986315,-8.010759248403836,5.4519651379393395,0.7767674394039369,-0.4552012771431868,8.973720434614762,18.096025795069625,-12.02090133791987,18.689602343490098,-47.891302489566215,21.13446489361124,-16.65787286983348
HG02221,1000 Genomes,Iberian populations in Spain,42.69130131781515,8.176090099565911,46.86157017991612,-1.066456669137897,6.968079897140283,-15.910738135834496,-5.298487221065562,-4.317859118835059,8.135604006450679,-30.390917733031536,-18.20995909691914,13.266172220354917,8.931097180959245,11.198339685993052,11.885910238786138,39.60642079989373,-1.805592420527321,-42.27505212119927,-41.600988273847406,-32.45026302872352
